# key	status	primaryFile	route	reason	bp
Boost status ALT [13006-252664]	not-started	src/components/trench-redesign/trade/BoostStatus.tsx	/crypto/:symbol	MEASURED three axes and the finding is that the FRAME AND THE COMPONENT ARE DIFFERENT FEATURES. Card 391x94 VERTICAL gap 12 pad 16 r=16 fill #122524 DROP_SHADOW y=10 radius 80 #000000@0.25 (= 0_10px_40px, Figma blur is 2x CSS). Head row Frame 230 359x18 SPACE_BETWEEN: "Boost status" Manrope Regular 14/18 ls -4% #FFFFFF, and a right-hand "100%" Mulish Regular 14/18 ls -4% #56C7F3. Signals block 359x32 gap 8: a 359x6 r=8 GRADIENT_LINEAR bar, then Frame 1369 SPACE_BETWEEN with "28.11" Mulish 14/18 #FFFFFF + "/" Mulish 12/16 #95A09F + "28.11 SOL burned" Mulish 14/18 #95A09F on the left and "More info." Mulish 14/18 #FFFFFF plus a 12x12 chevron on the right. That is a SOL-BURN PROGRESS card for BOOST Mode. BoostStatus.tsx builds a DexScreener paid-listing verdict - heading + status chip + order/boost history - with no bar, no percentage, no SOL figure and no card of its own. Zero of the six measured values have a counterpart in code, so this is not-started, not partial.	desktop=not-started
Boost status [13006-252687]	not-started	src/components/trench-redesign/trade/BoostStatus.tsx	/crypto/:symbol	MEASURED. Identical shell to 13006-252664 - 391x94 gap 12 pad 16 r=16 #122524, same DROP_SHADOW y=10 r80 #000000@0.25, same 359x6 r=8 gradient bar, same 28.11/28.11 SOL burned run in Mulish 14/18 - and the ONLY difference from the ALT cut is the percentage colour: #FFBD16 here against #56C7F3 there. So the two frames are one card in two verdict colours, and neither colour exists in BoostStatus.tsx, whose palette is #2DEDAD/#FF574A/#95A09F. not-started for the same reason.	desktop=not-started
Boost status 50% [13006-252710]	not-started	src/components/trench-redesign/trade/BoostStatus.tsx	/crypto/:symbol	MEASURED, and this is the frame that settles what the bar means. 391x94 gap 12 pad 16 r=16 #122524. The progress bar is TWO stacked rectangles inside Frame 1370: a 359x6 r=8 TRACK filled #123F3C and a 180x6 r=8 GRADIENT_LINEAR fill over it - 180/359 = 50.1%, matching the "50%" Mulish Regular 14/18 #FFBD16 label. The 100% cuts draw the gradient alone with no track. No code path renders a progress bar at all.	desktop=not-started
Boost status - more info. [13006-252735]	not-started	src/components/trench-redesign/trade/BoostStatus.tsx	/crypto/:symbol	MEASURED - the expanded state. Outer card 391x254 gap 12 pad 16 r=16 #122524 with the same y=10 r80 shadow. Header Frame 230 343x24 inside a pad 0/8 content row: a 16x16 #FFBD16 ring-and-bolt glyph, gap 6, then "Boost mode" Manrope Regular 18/24 ls -4% #FFFFFF, and a 16x16 close control at x=327. Nested INSIDE it is a second Boost status card, 359x94 pad 16 gap 12 r=16 fill #122524 with a #123F3C 1px stroke (the outer card has NO stroke - the nesting is what the stroke distinguishes), whose bar is 327x6 and whose "More info." row is HIDDEN. Below that the frame adds explanatory copy. BoostStatusBlock does have a More info./Less info. toggle, but it expands into order- and boost-HISTORY lists, not into a nested card plus prose. Composition differs at every level.	desktop=not-started
Boost status ALT - tablet [13006-347983]	not-started	src/components/trench-redesign/trade/BoostStatus.tsx	/crypto/:symbol	MEASURED. 391x90 gap 12 pad 16 r=12 fill #122524, shadow y=10 r80 #000000@0.25; bar 359x6 r=8 gradient. TYPE STEPS DOWN from the desktop cut: heading Manrope Regular 12/16 (was 14/18) and every Mulish run 14/16 (was 14/18). Percentage #56C7F3. So the radius ladder is 16 desktop / 12 here and the heading ladder is 14/18 -> 12/16, which is the same ramp shape the rest of this surface uses. Nothing in code to compare it against - see 13006-252664.	tablet=not-started
Boost status - tablet [13006-348006]	not-started	src/components/trench-redesign/trade/BoostStatus.tsx	/crypto/:symbol	MEASURED. 391x90 gap 12 pad 16 r=12 #122524, bar 359x6 r=8 gradient, heading Manrope Regular 12/16 #FFFFFF, figures Mulish Regular 14/16, percentage #FFBD16. The ALT/standard pair at this width differs only in that one colour, exactly as at 1440.	tablet=not-started
Boost status 50% - tablet [13006-348029]	not-started	src/components/trench-redesign/trade/BoostStatus.tsx	/crypto/:symbol	MEASURED. 391x90 gap 12 pad 16 r=12 #122524. Track 359x6 r=8 #123F3C with a 180x6 r=8 gradient over it, the same 180/359 fill as 13006-252710, so the 50% geometry is width-invariant between these two tiers. Heading Manrope 12/16, figures Mulish 14/16, "50%" #FFBD16.	tablet=not-started
Boost status - more info. - tablet [13006-348054]	not-started	src/components/trench-redesign/trade/BoostStatus.tsx	/crypto/:symbol	MEASURED. 391x242 gap 12 pad 16 r=12 #122524. Header "Boost mode" Manrope Regular 18/24 #FFFFFF - UNCHANGED from the 1440 cut, so the expanded header does not ramp between these two tiers even though the body type does. Nested card bar 327x6. The prose is two runs: a #FFFFFF Manrope 12/16 paragraph opening "BOOST Mode automatically e..." and a mixed-weight #95A09F Manrope 12/16 run opening "Note: BOOST Mode can not b...". BoostStatus.tsx has one footnote line and no BOOST-Mode copy.	tablet=not-started
Boost status ALT - mobile [13006-348856]	not-started	src/components/trench-redesign/trade/BoostStatus.tsx	/crypto/:symbol	MEASURED. 354x86 gap 12 pad 16 r=12 #122524, shadow y=10 r80 #000000@0.25, bar 322x6 r=8 gradient (354-16-16 = 322, so the bar is full-bleed inside the padding at every tier). Every text run steps to 12/14 - heading Manrope Regular 12/14 #FFFFFF, figures Mulish Regular 12/14. Percentage #56C7F3. Completing the three-tier ramp: 14/18 -> 12/16 -> 12/14 for the heading and 14/18 -> 14/16 -> 12/14 for the figures.	mobile=not-started
Boost status - mobile [13006-348879]	not-started	src/components/trench-redesign/trade/BoostStatus.tsx	/crypto/:symbol	MEASURED. 354x86 gap 12 pad 16 r=12 #122524, bar 322x6 r=8 gradient, heading Manrope Regular 12/14, figures Mulish Regular 12/14, percentage #FFBD16.	mobile=not-started
