# key	status	primaryFile	route	reason	bp
# Wave 11, lane w11-social-blocked. EXTENDS status.wave10.social-blocked.tsv -
# it is not repeated here. Wave 10 left Social at 24 blocked rows and every one
# of those 24 already carries a 2026-09-01 live probe, so this lane's budget went
# where the brief pointed it next: the blocked and frame-defect rows on Predict,
# Play and Trade, none of which had been re-probed against the LIVE chain.
#
# ★★★ THE HEADLINE, and it invalidates a recorded FIX rather than a recorded
# STATUS: the chain the app talks to retains no history before block 164, whose
# timestamp is 2026-05-31T11:43:09Z. eth_getBlockByNumber("0x1") returns null and
# a bisect over 1..1048576 puts the earliest retained block at 164. The Predict
# outcome markets were created 2026-04-30. So every SharesBought/SharesSold event
# those markets ever emitted is in pruned history, and the fix written into
# moduleDataSources.ts - "a log backfill ... from the contract deploy block" - is
# unexecutable as written. Eight Predict rows carry that fix. Detail in the rows.
#
# INSTRUMENT NOTE, because the first version of this probe was a vacuous green:
# eth_getLogs on 0xeb4D8997... returns [] for the real SharesBought topic AND for
# an invented topic AND for no topic at all. Three empties do not distinguish "no
# events" from "no log service". The positive control is what separated them -
# the same call against sUSD 0x5B41...0002 returns real rows and answers -32000
# "response too large" on a 5000-block window, so eth_getLogs is implemented and
# load-bearing on this RPC. Only then does the [] mean something.
Master module - Top holders [3345-31522]	blocked-on-backend	src/components/predict/modules/TopHoldersPanel.tsx	/predict/market/:marketType/:marketId	STATUS CONFIRMED AND THE RECORDED FIX DISPROVED. moduleDataSources.ts holders.blocker says the leaderboard "can only be accumulated from SharesBought/SharesSold logs into outcome_trades ... Fix = a log backfill plus a net-position aggregate". Probed the live chain 2026-09-01 and that backfill has no source to read. THE CONTRACT IS ALIVE AND ITS STATE HAS MOVED: SKAIOutcomeMarket 0xeb4D8997856209bb7eB50bEb4A4316d29E82a08B returns real bytecode, marketCount() = 8, priceYesBps(1) = 0x13ea = 5098 bps against a 5000 seed and priceYesBps(3) = 0x19b2 = 6578 bps, so shares have been bought. THE LOGS ARE GONE: eth_getLogs {fromBlock 0x0, toBlock latest, address 0xeb4D8997...} returns [] on both https://rpc.skai.trade and https://rpc.skai.trade/skai-bft, with the SharesBought topic 0xf306f50e892c3cafcbf9be5c1bc70826fcf0dbeb58cc23aa418daa791bb1b859, with an invented topic, and with no topic filter. POSITIVE CONTROL, same RPC same minute: the identical call against sUSD 0x5B41...0002 returns real Transfer rows and answers -32000 "response too large" over a 5000-block window, so eth_getLogs is implemented and load-bearing and the [] is a real absence. THE CAUSE IS PRUNED HISTORY: eth_getBlockByNumber("0x1") returns null, and a bisect over 1..1048576 puts the earliest retained block at 164, timestamp 2026-05-31T11:43:09Z. outcome_markets rows were created 2026-04-30, a month earlier. Corroborating shape: an unfiltered eth_getLogs over the last three blocks (0x6f3b14..0x6f3b17) returns 866 logs from exactly four addresses, all 0x5B41 predeploys (0002 x623, 0005 x132, 0004 x60, 0003 x51), and 0 of 866 carry a non-zero blockHash. THAT EXPLAINS THE CONTRADICTION THE CATALOG HAS CARRIED SINCE 2026-08-20: skai-bot's outcomeMarketIndexer refreshes market state through getMarket (dist/services/indexer/outcomeMarketIndexer.js:635) and trade history through getLogs (:286); only the getLogs half is starved, which is why outcome_markets row 3 reads 332790735 YES outstanding at 6579 bps while outcome_trades holds 0 rows (re-probed today through PostgREST with the service-role key: HTTP 200, Content-Range */0). The file's own docblock at :10 asserts "skai-chain RPC supports getLogs reliably" - false for this contract, and that sentence is what makes the starvation read as normal. ENABLER TEST APPLIED AND IT DOES NOT UNBLOCK: the honest state is already built, TopHoldersPanel renders ModuleBlockerNotice in the body's place, and the frame draws a populated leaderboard nothing can fill. BAND GEOMETRY RETAINED: Frame 299 3345:31524 738x44, cornerRadius 16/16/0/0, fill #122524, pad 4,16,0,16; body Frame 298 3345:31535 738x342, itemSpacing 8.
Master module - Top holders [10312-17801]	blocked-on-backend	src/components/predict/modules/TopHoldersPanel.tsx	/predict/market/:marketType/:marketId	STATUS CONFIRMED, same chain evidence as 3345-31522: retained history starts at block 164 / 2026-05-31 and the markets predate it by a month, so the recorded log backfill has nothing to read. Geometry retained: 343x424, band Frame 301 10312:17802 343x40 radius 12/12/0/0 fill #122524 pad 4,12,0,12; body Frame 1191 10314:19316 343x384 radius 0/0/12/12 fill #122524 pad 12,12,20,12 gap 32.
Master module - Top holders [10516-22855]	blocked-on-backend	src/components/predict/modules/TopHoldersPanel.tsx	/predict/market/:marketType/:marketId	STATUS CONFIRMED, same chain evidence as 3345-31522. Second 343-wide copy, identical to 10312-17801 field for field: 343x424, band 10516:22856 343x40 radius 12/12/0/0 fill #122524 pad 4,12,0,12, body Frame 267 10516:22868 343x384 radius 0/0/12/12 pad 12,12,20,12 gap 32.
Master module - Top holders [10654-202029]	blocked-on-backend	src/components/predict/modules/TopHoldersPanel.tsx	/predict/market/:marketType/:marketId	STATUS CONFIRMED, same chain evidence as 3345-31522. The 768 tier, 708x430: band Frame 301 10654:202030 708x42 radius 12/12/0/0 fill #122524 pad 4,12,0,12; body Frame 270 10654:202042 708x388 radius 0/0/12/12 pad 12,12,20,12, itemSpacing 16 against 32 at 343.
Master module - Positions [8659-72238]	blocked-on-backend	src/components/predict/modules/PositionsPanel.tsx	/predict/market/:marketType/:marketId	STATUS CONFIRMED AND THE RECORDED FIX DISPROVED, same live-chain probe as 3345-31522. positions.blocker says the market-wide split "needs the same enumeration Top holders needs", and Top holders' fix is a log backfill that cannot run: earliest retained block 164 at 2026-05-31T11:43:09Z against markets created 2026-04-30, eth_getLogs [] for 0xeb4D8997... on every topic and both RPC paths, positive control passing on sUSD in the same minute. The readable half of the panel is unaffected and stays right: yesShares(marketId, address) is a public getter once the address is already known, so the connected wallet's own position is live while the market-wide split is not - PositionsPanel.tsx:125 renders ModuleBlockerNotice for the split alone. GEOMETRY RETAINED: node 738x386, header 738x44 with tabs at x 0/120/214/294 (w 96/70/56/45) and a 64px underline vector at x226; body pad 16 giving 706 wide; filter row 706x34 with two 120x34 and 128x34 controls at x0 and x128 (gap 8), which IS built at h-[34px] gap-2; then the two-column split, cols 337 wide at x0 and x369 (gap 32), 6 rows each, row 18 high with a rule at +26 and the next row at +34, avatar 18x18 at x0, name at x24, value right-flush at x247 w90.
Master module - Positions [10312-17614]	blocked-on-backend	src/components/predict/modules/PositionsPanel.tsx	/predict/market/:marketType/:marketId	STATUS CONFIRMED, same chain evidence as 8659-72238. The 343 tier: band Frame 301 10312:17615 343x40 radius 12/12/0/0 fill #122524 pad 4,12,0,12 (the Sm tier already shipped as px-3 pt-4 pb-2.5, text-[12px] leading-[14px]); body Frame 267 10314:19190 343x384 radius 0/0/12/12 fill #122524 pad 12,12,20,12 itemSpacing 32.
Master module - Positions [10516-22976]	blocked-on-backend	src/components/predict/modules/PositionsPanel.tsx	/predict/market/:marketType/:marketId	STATUS CONFIRMED, same chain evidence as 8659-72238. Second 343-wide copy: 343x424, band 10516:22977 343x40 radius 12/12/0/0 pad 4,12,0,12, body Frame 1191 10516:22989 343x384 radius 0/0/12/12 pad 12,12,20,12 gap 32, both #122524.
Master module - Positions [10654-202345]	blocked-on-backend	src/components/predict/modules/PositionsPanel.tsx	/predict/market/:marketType/:marketId	STATUS CONFIRMED, same chain evidence as 8659-72238. The 768 tier, 708x430: band 10654:202346 708x42 radius 12/12/0/0 pad 4,12,0,12; body Frame 270 10654:202358 708x388 radius 0/0/12/12 pad 12,12,20,12 gap 16, both #122524.
Comments module - with pages and dropdown [8657-53763]	blocked-on-backend	src/components/predict/CommentsModule.tsx	-	STATUS CONFIRMED FIVE DAYS ON, AND THE STANDING STILL MATTERS. The row records an object probe of 2026-08-27 finding predict_comments absent with no schema_migrations row for version 20260718200000, and calls the fix "apply that one migration". Re-probed the OBJECT 2026-09-01 through PostgREST with the service-role key: GET /rest/v1/predict_comments?select=*&limit=1 answers HTTP 404 (PGRST205), so the relation is still not there. Nothing applied it in five days, which is consistent with auto-apply not running rather than with the migration being rejected. The client half needs no change and is already correct: commentsService.ts queries predict_comments at :182 / :249 / :283 and moduleDataSources.ts classifies PGRST205 / 42P01 as not-deployed, so the panel self-corrects the day the table lands. CommentsModule.tsx is 497 lines and imported by nothing, so a host mount is a second, independent step. THE ONE-LINE OWNER ASK: this is the cheapest unblock on Predict and it needs a person to run a migration, not an engineer to write code.
Add rewards 1VH (1440) [8909-138276]	blocked-on-backend	src/pages/predict/PredictMarketDetail.tsx	/predict/market/:marketType/:marketId	STATUS CONFIRMED, re-probed 2026-09-01 against the live objects rather than the ledger. All four candidate relations answer HTTP 404 / PGRST205 through PostgREST with the service-role key, so RLS is not in play: market_reward_sponsorships, market_rewards, predict_rewards, sponsorships. ENABLER TEST APPLIED AND IT DOES NOT UNBLOCK, and this is the distinction worth keeping: Casey's ruling turns a dead READ feed into a buildable screen with an honest offline state, but this is a WRITE path - the user deposits funds to sponsor a market - and an offline state cannot accept money. There is nowhere for the deposit to land, so drawing the modal would create an affordance that takes funds into nothing. Needs a sponsorship relation plus a payout rail. SEPARATE ESCALATION, unchanged and still open: the modal denominates in SKAI ("Balance: 999.11 SKAI") while the standing currency ruling is POINTS and sUSD only, so a currency decision is needed whatever happens to the relation.
